ID1	ID2	kin	k0	k2	nsnp
HG00246_HG00246	HG00265_HG00265	0.00344297656466726	1.01434099982914	0.0281129060878083	4828
HG00246_HG00246	HG00331_HG00331	0.00297473362604846	0.976270749514863	-0.0118303159809434	4828
HG00246_HG00246	HG00342_HG00342	0.000925763317985959	0.998363446101685	0.00206649937362913	4828
HG00246_HG00246	HG00375_HG00375	-0.00729813750335207	1.02700134704982	-0.00219120296359127	4828
HG00246_HG00246	HG00559_HG00559	0.00917162008972394	0.954660755955333	-0.00865276368577108	4826
HG00246_HG00246	HG00595_HG00595	0.00721331959948486	0.97227397864313	0.00112725704106971	4824
HG00246_HG00246	HG00734_HG00734	-0.00347541016117603	1.0011640280623	-0.0127376125824064	4828
HG00246_HG00246	HG01101_HG01101	0.00324656803901613	0.96977851402514	-0.0172352138187954	4828
HG00246_HG00246	HG01171_HG01171	0.00198803063795357	0.970805737363759	-0.0212421400844264	4828
HG00246_HG00246	HG01200_HG01200	1.97951426506656e-06	1.01969489406058	0.0197028121176429	4828
HG00246_HG00246	HG01383_HG01383	-0.010067467219251	1.04022870144425	-4.1167432757353e-05	4828
HG00246_HG00246	HG01402_HG01402	0.0128198586990942	0.938082110948799	-0.0106384542548246	4828
HG00246_HG00246	HG01488_HG01488	0.0020662571553423	0.999281472675751	0.00754650129712025	4828
HG00246_HG00246	HG01684_HG01684	-0.000245912921572202	1.0163133962597	0.015329744573415	4828
HG00246_HG00246	HG01685_HG01685	-0.0131460009449538	1.04075982057099	-0.0118241832088205	4828
HG00246_HG00246	HG01710_HG01710	0.00375497498293586	0.970354821010522	-0.0146252790577343	4828
HG00246_HG00246	HG01809_HG01809	-0.00107520440951229	0.993018636352317	-0.0112821812857321	4824
HG00246_HG00246	HG01921_HG01921	0.00871484600279642	0.968736037059275	0.00359542107046082	4780
HG00246_HG00246	HG01924_HG01924	-0.00841770573620912	1.04800919388119	0.0143383709363559	4814
HG00246_HG00246	HG02143_HG02143	-0.00454364073971827	1.03934313920136	0.0211685762424886	4826
HG00246_HG00246	HG02233_HG02233	-0.00231856887678952	0.993850245729609	-0.0154240297775488	4828
HG00246_HG00246	HG02386_HG02386	-0.00105941443619897	1.02650569012908	0.0222680323842891	4826
HG00246_HG00246	HG02402_HG02402	0.00621542037426647	0.967650892968576	-0.00748742553435781	4823
HG00246_HG00246	HG02450_HG02450	-0.00326529779850479	1.02850280838443	0.0154416171904063	4826
HG00246_HG00246	HG02613_HG02613	0.00151068095233888	1.00651418745073	0.0125569112600876	4824
HG00246_HG00246	HG02700_HG02700	-0.00574461914374955	1.01606895625096	-0.00690952032404034	4828
HG00246_HG00246	HG02727_HG02727	0.00468379919365943	0.951209108640195	-0.0300556945851669	4827
HG00246_HG00246	HG02778_HG02778	-0.00515781973674896	1.03472117811795	0.0140898991709539	4827
HG00246_HG00246	HG02789_HG02789	-0.0116626143756343	1.05022205756212	0.00357160005958085	4827
HG00246_HG00246	HG02861_HG02861	-0.00826483002115649	1.03281278446576	-0.000246535618868036	4823
HG00246_HG00246	HG03024_HG03024	-0.00205650904903867	0.978633828620897	-0.0295922075752578	4824
HG00246_HG00246	HG03039_HG03039	-0.000146687424242804	1.02840878211216	0.0278220324151937	4793
HG00246_HG00246	HG03074_HG03074	-0.00166359453891494	1.02974538935225	0.0230910111965944	4821
HG00246_HG00246	HG03380_HG03380	0.00647625709237294	0.983730581863549	0.00963561023304044	4816
HG00246_HG00246	HG03625_HG03625	0.00939014240949911	0.955385744752305	-0.00705368560969817	4828
HG00246_HG00246	HG03636_HG03636	0.00665656256018191	0.966493239594615	-0.00688051016465788	4828
HG00246_HG00246	HG03743_HG03743	-0.00491801835959324	1.0114302406107	-0.00824183282767682	4827
HG00246_HG00246	HG03780_HG03780	-0.000152742199670646	1.03488192087691	0.0342709520782279	4827
HG00246_HG00246	HG03796_HG03796	0.00141822856288496	1.00739481000623	0.01306772425777	4827
HG00246_HG00246	HG03803_HG03803	0.00044497347953636	0.994557882401116	-0.00366222368073868	4827
HG00246_HG00246	HG03849_HG03849	-0.00681348048321755	1.02933381445299	0.00207989252012312	4827
HG00246_HG00246	NA18618_NA18618	0.00164423514499615	0.998850235324073	0.00542717590405778	4826
HG00246_HG00246	NA18630_NA18630	0.00559596467167962	0.989505995348834	0.011889854035552	4826
HG00246_HG00246	NA18634_NA18634	0.00592866646161424	0.975088707758533	-0.00119662639501024	4824
HG00246_HG00246	NA18642_NA18642	0.000692762883648704	0.996877126662462	-0.000351821802943586	4826
HG00246_HG00246	NA18864_NA18864	0.00623384272618103	0.986361256700485	0.0112966276052088	4822
HG00246_HG00246	NA18867_NA18867	-0.00231975433120628	1.02911287071897	0.019833853394141	4817
HG00246_HG00246	NA18943_NA18943	-0.0134184541427673	1.0476203567317	-0.00605345983936492	4826
HG00246_HG00246	NA18953_NA18953	-0.002499653284843	1.0359322449613	0.0259336318219289	4826
HG00246_HG00246	NA18969_NA18969	-0.00916547514719664	1.0354652312292	-0.0011966693595863	4826
HG00246_HG00246	NA18970_NA18970	0.000249566235681752	1.00628604867472	0.00728431361744881	4826
HG00246_HG00246	NA19028_NA19028	0.00504582714031966	0.994691300937829	0.0148746094991074	4825
HG00246_HG00246	NA19147_NA19147	0.00781221870876726	0.951696030417033	-0.0170550947478978	4821
HG00246_HG00246	NA19201_NA19201	0.00537403955398072	0.99550006628047	0.0169962244963928	4815
HG00246_HG00246	NA19223_NA19223	-0.00188976372862441	1.00501918195769	-0.0025398729568028	4817
HG00246_HG00246	NA19316_NA19316	0.00810096036198941	0.969617606030563	0.00202144747852096	4824
HG00246_HG00246	NA19461_NA19461	-0.0118932482320139	1.05428592634537	0.00671293341731067	4826
HG00246_HG00246	NA19473_NA19473	0.0017345926471949	0.987383712008115	-0.00567791740310521	4824
HG00246_HG00246	NA19663_NA19663	-0.00922094483306739	1.01622707155363	-0.0206567077786349	4825
HG00246_HG00246	NA19682_NA19682	-0.000606154305281935	1.01460588389883	0.0121812666777042	4827
HG00246_HG00246	NA20541_NA20541	-0.00252320902153038	1.00764909009759	-0.00244374598852773	4828
HG00246_HG00246	NA20792_NA20792	0.000541664543070191	1.00291136832689	0.00507802649916881	4828
HG00246_HG00246	NA20798_NA20798	-0.00161106753136432	1.01367867877129	0.00723440864583132	4828
HG00246_HG00246	NA20821_NA20821	0.00776535780782294	0.953900219957658	-0.0150383488110498	4828
HG00246_HG00246	NA20881_NA20881	0.00247406620972019	0.966754405972345	-0.0233493291887744	4828
HG00246_HG00246	NA21097_NA21097	0.00335813804605375	0.979031397094475	-0.0075360507213097	4827
HG00265_HG00265	HG00342_HG00342	0.00704809677868281	0.97826895047913	0.00646133759386087	4828
HG00265_HG00265	HG00375_HG00375	0.000136369604876976	1.03505766627493	0.0356031446944417	4828
HG00265_HG00265	HG00595_HG00595	-0.00470828089451984	0.997555616141233	-0.0212775074368465	4824
HG00265_HG00265	HG00734_HG00734	0.0079785191806108	0.951839765625591	-0.0162461576519654	4828
HG00265_HG00265	HG01101_HG01101	-0.000995959179310232	1.00340095604961	-0.000582880667626643	4828
HG00265_HG00265	HG01171_HG01171	-0.00164089492923206	0.976923065663001	-0.029640514053927	4828
HG00265_HG00265	HG01200_HG01200	0.00157293282124328	0.99342081467004	-0.000287454044986848	4828
HG00265_HG00265	HG01383_HG01383	-0.00706612276730844	1.00931221720152	-0.0189522738677101	4828
HG00265_HG00265	HG01402_HG01402	-0.0163490390747257	1.05460997395767	-0.0107861823412285	4828
HG00265_HG00265	HG01488_HG01488	-0.00303497406228458	1.01740624668735	0.0052663504382076	4828
HG00265_HG00265	HG01921_HG01921	0.00287288798970149	1.02157882125252	0.0330703732113246	4780
HG00265_HG00265	HG01924_HG01924	0.00203822379534724	0.991430353280685	-0.000416751537926579	4814
HG00265_HG00265	HG02386_HG02386	0.00207828311978297	1.01096024257936	0.0192733750584911	4826
HG00265_HG00265	HG02402_HG02402	-0.00604833143654335	1.04770460755349	0.0235112818073132	4823
HG00265_HG00265	HG02700_HG02700	0.00584036775126441	0.961586342958909	-0.0150521860360331	4828
HG00265_HG00265	HG02727_HG02727	0.0047581382994394	0.96928393126498	-0.0116835155372619	4827
HG00265_HG00265	HG02789_HG02789	-0.0150514732922313	1.09470681832497	0.0345009251560427	4827
HG00265_HG00265	HG02861_HG02861	-0.00135729222943439	1.02453776667311	0.0191085977553758	4823
HG00265_HG00265	HG03024_HG03024	0.011584235358093	0.987004204269813	0.0333411457021853	4824
HG00265_HG00265	HG03039_HG03039	0.0127800354217519	0.946307191178089	-0.00257266713490358	4793
HG00265_HG00265	HG03074_HG03074	-0.00763768278856986	1.03034179504386	-0.000208936110423043	4821
HG00265_HG00265	HG03625_HG03625	-0.000247133208407227	1.00307942122855	0.00209088839492283	4828
HG00265_HG00265	HG03743_HG03743	-0.00568943287297121	1.01215204560325	-0.0106056858886365	4827
HG00265_HG00265	HG03780_HG03780	0.0046123550275508	0.973812888274631	-0.00773769161516551	4827
HG00265_HG00265	HG03796_HG03796	-0.00610525494309093	1.01886175883204	-0.00555926094032152	4827
HG00265_HG00265	HG03849_HG03849	0.0142570346489793	0.932414378831542	-0.0105574825725408	4827
HG00265_HG00265	NA18618_NA18618	0.015769994539394	0.944128621898252	0.0072086000558282	4826
HG00265_HG00265	NA18630_NA18630	0.00783746098287437	0.956930143251349	-0.0117200128171538	4826
HG00265_HG00265	NA18642_NA18642	0.00562419166967951	0.971055125987457	-0.00644810733382494	4826
HG00265_HG00265	NA18864_NA18864	0.00446982292434754	0.977303556937073	-0.00481715136553727	4822
HG00265_HG00265	NA18867_NA18867	0.00285130723827418	0.977967354609708	-0.0106274164371955	4817
HG00265_HG00265	NA18943_NA18943	-0.000454479494149294	0.984498274469241	-0.0173196435073563	4826
HG00265_HG00265	NA18953_NA18953	-0.00660341271101103	1.01491827593325	-0.0114953749107907	4826
HG00265_HG00265	NA18970_NA18970	-0.00516500241499259	1.00045583148683	-0.0202041781731373	4826
HG00265_HG00265	NA19147_NA19147	-0.000865456605624416	1.00071185890161	-0.00274996752088682	4821
HG00265_HG00265	NA19201_NA19201	-0.00563291760742817	1.01605505135037	-0.00647661907933839	4815
HG00265_HG00265	NA19223_NA19223	-0.00357652912123502	1.01797574068758	0.00366962420263556	4817
HG00265_HG00265	NA19316_NA19316	-0.00175248353341935	1.0079046750743	0.000894740940622628	4824
HG00265_HG00265	NA19461_NA19461	-0.00241863638179772	1.03500428872647	0.0253297431992818	4826
HG00265_HG00265	NA19473_NA19473	-0.000795997854432103	1.0029985988905	-0.000185392527232891	4824
HG00265_HG00265	NA20792_NA20792	-0.00481628962232385	1.00148910867869	-0.0177760498106044	4828
HG00265_HG00265	NA20798_NA20798	0.0109858632509938	0.949995509702423	-0.00606103729360139	4828
HG00265_HG00265	NA20821_NA20821	-0.0122380388923353	1.030040332627	-0.0189118229423452	4828
HG00265_HG00265	NA21097_NA21097	0.004894161399344	0.968484705823995	-0.0119386485786291	4827
HG00331_HG00331	HG00236_HG00236	0.0119336790319206	0.93387045980458	-0.0183948240677373	4828
HG00331_HG00331	HG00265_HG00265	0.0143158866567316	0.942423909842182	-0.00031254353089178	4828
HG00331_HG00331	HG00342_HG00342	0.0183130881115515	0.961068383387886	0.0343207358340919	4828
HG00331_HG00331	HG00375_HG00375	0.013430264820155	0.955851315695823	0.00957237497644357	4828
HG00331_HG00331	HG00559_HG00559	-0.000535508672734216	1.02914825435899	0.0270062196680542	4826
HG00331_HG00331	HG00595_HG00595	0.00577899378730128	0.966201137176385	-0.0106828876744095	4824
HG00331_HG00331	HG00734_HG00734	-0.00576234851504252	1.03988679397586	0.0168373999156856	4828
HG00331_HG00331	HG01101_HG01101	-0.00804655299603953	1.03208920442689	-9.70075572635168e-05	4828
HG00331_HG00331	HG01171_HG01171	-5.18524608166572e-05	1.00652862216858	0.00632121232530937	4828
HG00331_HG00331	HG01200_HG01200	0.00849488919114343	0.963702940777369	-0.00231750245805693	4828
HG00331_HG00331	HG01383_HG01383	0.0011342629214635	0.983219653789423	-0.0122432945247225	4828
HG00331_HG00331	HG01402_HG01402	0.00207388838693561	0.989634204421723	-0.00207024203053404	4828
HG00331_HG00331	HG01488_HG01488	-0.0043632665109572	1.00646828848119	-0.0109847775626407	4828
HG00331_HG00331	HG01684_HG01684	0.00651789274511778	0.959569981528706	-0.0143584474908226	4828
HG00331_HG00331	HG01685_HG01685	-0.00186759928474956	1.00720564934327	-0.000264747795727977	4828
HG00331_HG00331	HG01710_HG01710	-0.00428799724958773	1.03053408630804	0.0133820973096865	4828
HG00331_HG00331	HG01921_HG01921	-0.00609195611931553	1.04661775434723	0.0222499298699714	4780
HG00331_HG00331	HG01924_HG01924	-0.000134400408131757	1.00784808517994	0.00731048354741076	4814
HG00331_HG00331	HG02143_HG02143	0.00310162575476959	0.992377987625948	0.00478449064502667	4826
HG00331_HG00331	HG02233_HG02233	-0.0093111669049335	1.04393446215386	0.00668979453413	4828
HG00331_HG00331	HG02386_HG02386	0.0143431379494923	0.952254983953748	0.00962753575171765	4826
HG00331_HG00331	HG02402_HG02402	0.00216494655793216	0.996076436269702	0.00473622250143033	4823
HG00331_HG00331	HG02613_HG02613	-0.00162513815527184	1.0119038394851	0.0054032868640098	4824
HG00331_HG00331	HG02700_HG02700	0.00562411239656334	0.999555495825896	0.0220519454121491	4828
HG00331_HG00331	HG02727_HG02727	0.00514877718901064	0.995025995853261	0.0156211046093032	4827
HG00331_HG00331	HG02778_HG02778	0.00486513681773867	1.00526327387203	0.0247238211429804	4827
HG00331_HG00331	HG02789_HG02789	0.00569947445453922	0.999347917918367	0.0221458157365234	4827
HG00331_HG00331	HG02861_HG02861	0.00283064467527566	0.996180609750476	0.00750318845157834	4823
HG00331_HG00331	HG03024_HG03024	-0.00689056660880543	1.02763108607537	6.88196401508008e-05	4824
HG00331_HG00331	HG03039_HG03039	-0.00378950541819671	1.01411451739015	-0.00104350428263548	4793
HG00331_HG00331	HG03074_HG03074	0.00672934283594106	0.951373292572079	-0.0217093360841564	4821
HG00331_HG00331	HG03380_HG03380	0.0145003637196557	0.94181111891076	-0.000187426210617491	4816
HG00331_HG00331	HG03625_HG03625	-0.00211203489833444	1.02218476227863	0.0137366226852873	4828
HG00331_HG00331	HG03636_HG03636	-0.00950435813942906	1.03302321488877	-0.00499421766894357	4828
HG00331_HG00331	HG03743_HG03743	-0.00610315505222284	1.02038641815883	-0.00402620205006162	4827
HG00331_HG00331	HG03780_HG03780	-0.00957176758272368	1.03617430993562	-0.0021127603952785	4827
HG00331_HG00331	HG03796_HG03796	-0.00246652060636147	0.991690934952108	-0.0181751474733376	4827
HG00331_HG00331	HG03803_HG03803	0.0130542210194498	0.967572015301174	0.0197888993789726	4827
HG00331_HG00331	HG03849_HG03849	0.0151615989910518	0.940714715533972	0.00136111149817918	4827
HG00331_HG00331	NA18618_NA18618	-0.00802228291242124	1.03447669088356	0.0023875592338754	4826
HG00331_HG00331	NA18630_NA18630	-0.000181634773897206	1.03043660998714	0.0297100708915535	4826
HG00331_HG00331	NA18634_NA18634	-0.000268402229381117	1.03389056729717	0.0328169583796481	4824
HG00331_HG00331	NA18642_NA18642	0.000759392237045828	1.01153398206061	0.0145715510087908	4826
HG00331_HG00331	NA18864_NA18864	0.00636621496840994	0.965440796659744	-0.00909434346661666	4822
HG00331_HG00331	NA18867_NA18867	-0.00658843094097535	1.02537313801114	-0.000980585752757506	4817
HG00331_HG00331	NA18943_NA18943	0.0176065479670279	0.912722462024641	-0.0168513461072475	4826
HG00331_HG00331	NA18953_NA18953	-0.00369141824895751	0.999510257886191	-0.015255415109639	4826
HG00331_HG00331	NA18969_NA18969	0.00985281632278645	0.969941044470786	0.00935230976193147	4826
HG00331_HG00331	NA18970_NA18970	0.00524886523681199	0.997419331510886	0.0184147924581337	4826
HG00331_HG00331	NA19028_NA19028	0.0124472858283857	0.94411738996881	-0.00609346671764673	4825
HG00331_HG00331	NA19147_NA19147	0.0052416822154392	0.996324724424895	0.0172914532866521	4821
HG00331_HG00331	NA19201_NA19201	-0.006995051520815	1.01481761549244	-0.0131625905908247	4815
HG00331_HG00331	NA19223_NA19223	0.00420578649571241	0.993845844351753	0.0106689903346031	4817
HG00331_HG00331	NA19316_NA19316	-0.00431258339906769	1.00490835702595	-0.01234197657032	4824
HG00331_HG00331	NA19461_NA19461	-0.00868682638606508	1.03103890145181	-0.00370840409245463	4826
HG00331_HG00331	NA19473_NA19473	0.00677859471605884	0.965043246152298	-0.00784237498346618	4824
HG00331_HG00331	NA19663_NA19663	0.0115274910182883	0.924316342856262	-0.0295736930705846	4825
HG00331_HG00331	NA19682_NA19682	0.00303922721412978	1.00248901680814	0.014645925664657	4827
HG00331_HG00331	NA20541_NA20541	-0.0145662884352627	1.06342793127838	0.0051627775373324	4828
HG00331_HG00331	NA20792_NA20792	-0.00322853465667666	1.04012343347625	0.0272092948495449	4828
HG00331_HG00331	NA20798_NA20798	-0.00101938904621383	0.9977432855366	-0.00633427064825569	4828
HG00331_HG00331	NA20821_NA20821	-0.0154033737095929	1.07825477946536	0.0166412846269873	4828
HG00331_HG00331	NA20881_NA20881	-0.0026541255554659	1.01216640654372	0.00154990432185804	4828
HG00331_HG00331	NA21097_NA21097	-2.69240777408157e-05	0.955476407706733	-0.04463128860423	4827
HG00342_HG00342	HG00375_HG00375	0.0178565572351328	0.912672133067228	-0.0159016379922407	4828
HG00342_HG00342	HG00734_HG00734	0.00310170437132897	0.965615345105929	-0.0219778374087551	4828
HG00342_HG00342	HG01200_HG01200	0.00312338660420977	0.97479900289277	-0.0127074506903909	4828
HG00342_HG00342	HG01383_HG01383	-0.00926619512984051	1.05738411072571	0.020319330206349	4828
HG00342_HG00342	HG01402_HG01402	-0.00112662509351505	0.981167911177506	-0.0233385891965543	4828
HG00342_HG00342	HG01488_HG01488	-0.00277457483615128	1.00661318117806	-0.00448511816654226	4828
HG00342_HG00342	HG01924_HG01924	0.000779885144553884	1.02564127035496	0.0287608109331777	4814
HG00342_HG00342	HG02700_HG02700	-0.00363115660130362	1.01133033182484	-0.00319429458037589	4828
HG00342_HG00342	HG02727_HG02727	-0.0052145234905234	1.02932278557998	0.00846469161789099	4827
HG00342_HG00342	HG02861_HG02861	0.0114735779091489	0.973419193597511	0.0193135052341061	4823
HG00342_HG00342	HG03074_HG03074	0.00806773251762285	0.952364278342221	-0.0153647915872879	4821
HG00342_HG00342	HG03780_HG03780	0.00464542342008403	0.995257246149556	0.0138389398298918	4827
HG00342_HG00342	HG03796_HG03796	0.00273718869202875	0.981275433390815	-0.00777581184106977	4827
HG00342_HG00342	HG03849_HG03849	0.00852112749036612	0.97743264918354	0.011517159145005	4827
HG00342_HG00342	NA18618_NA18618	0.00740850388411582	0.945923687372388	-0.024442297091149	4826
HG00342_HG00342	NA18943_NA18943	-0.00690491686867507	1.04700486737194	0.0193851998972405	4826
HG00342_HG00342	NA19461_NA19461	-0.0105012345966482	1.05218022887783	0.0101752904912325	4826
HG00342_HG00342	NA20792_NA20792	-0.00956942647166877	1.01456958557602	-0.0237081203106562	4828
HG00342_HG00342	NA20821_NA20821	-0.00116442995746103	1.00501955009899	0.000361830269147929	4828
HG00559_HG00559	HG00236_HG00236	-0.00280515079544442	1.02279446533365	0.0115738621518758	4826
HG00559_HG00559	HG00265_HG00265	0.00117097196995486	0.992855166785987	-0.00246094533419345	4826
HG00559_HG00559	HG00342_HG00342	0.00178686269628189	1.00695893974827	0.0141063905334013	4826
HG00559_HG00559	HG00375_HG00375	-0.00348874031361696	1.04404356435647	0.0300886031020031	4826
HG00559_HG00559	HG00595_HG00595	-0.00129288517822179	1.00261013464245	-0.00256140607044041	4825
HG00559_HG00559	HG00734_HG00734	-0.0067638352136445	1.03738293175051	0.0103275908959322	4826
HG00559_HG00559	HG01101_HG01101	-0.0129918331333384	1.06468134537839	0.0127140128450396	4826
HG00559_HG00559	HG01171_HG01171	0.0058612373737058	0.965159601100925	-0.0113954494042522	4827
HG00559_HG00559	HG01200_HG01200	0.00209044899399925	0.988806556877559	-0.002831647146444	4826
HG00559_HG00559	HG01383_HG01383	0.00797358607824772	0.947458635512238	-0.0206470201747709	4826
HG00559_HG00559	HG01402_HG01402	-0.00480765737526965	1.0095304895389	-0.00970013996217953	4826
HG00559_HG00559	HG01488_HG01488	-0.00322504463343511	1.00615750874205	-0.00674266979169088	4826
HG00559_HG00559	HG01684_HG01684	-0.00798318473866402	1.03027547350734	-0.00165726544731253	4826
HG00559_HG00559	HG01685_HG01685	0.0100973243262355	0.94276407073717	-0.0168466319578881	4826
HG00559_HG00559	HG01710_HG01710	0.00345209568480118	1.02019233145978	0.0340007141989881	4826
HG00559_HG00559	HG01921_HG01921	0.0128309966564403	0.934323219899424	-0.014352793474815	4779
HG00559_HG00559	HG01924_HG01924	-0.00973484360190659	1.01552080705106	-0.0234185673565702	4813
HG00559_HG00559	HG02143_HG02143	-0.0119865258895523	1.05040413294447	0.0024580293862589	4826
HG00559_HG00559	HG02233_HG02233	-0.00361856826346398	1.0106200776123	-0.0038541954415527	4826
HG00559_HG00559	HG02386_HG02386	-0.0117346968300551	1.07842374143463	0.0314849541144091	4827
HG00559_HG00559	HG02402_HG02402	0.00182671821577218	1.00650826505001	0.0138151379130976	4824
HG00559_HG00559	HG02613_HG02613	-0.0029137781775951	1.01604246152321	0.0043873488128331	4824
HG00559_HG00559	HG02700_HG02700	0.000280206467621873	1.01153146701876	0.0126522928892476	4827
HG00559_HG00559	HG02727_HG02727	0.00417844787532275	1.00320651669961	0.0199203082008993	4827
HG00559_HG00559	HG02778_HG02778	0.00833421154924136	0.981984887916489	0.0153217341134547	4827
HG00559_HG00559	HG02789_HG02789	0.000540598652989756	0.986205720249965	-0.0116318851380765	4827
HG00559_HG00559	HG02861_HG02861	0.00543476476055655	0.988646537176437	0.0103855962186628	4823
HG00559_HG00559	HG03024_HG03024	0.0231620963428478	0.919261682786948	0.0119100681583388	4824
HG00559_HG00559	HG03039_HG03039	0.00482906958579836	0.991307079145607	0.0106233574888009	4793
HG00559_HG00559	HG03074_HG03074	0.00465470619114173	0.989272723921213	0.00789154868577945	4821
HG00559_HG00559	HG03380_HG03380	-0.0102273231582521	1.0604378295694	0.0195285369363943	4816
HG00559_HG00559	HG03625_HG03625	0.00275393299207332	0.984471092281707	-0.00451317574999981	4827
HG00559_HG00559	HG03636_HG03636	0.00622963449933429	0.974100775138071	-0.000980686864591365	4827
HG00559_HG00559	HG03743_HG03743	-0.00338860816587913	1.01066608178186	-0.00288835088165635	4827
HG00559_HG00559	HG03780_HG03780	-0.00236218906151422	1.00219699281444	-0.00725176343161899	4827
HG00559_HG00559	HG03796_HG03796	-0.00319152203137304	1.04310601097483	0.0303399228493337	4827
HG00559_HG00559	HG03803_HG03803	-0.0212869593427035	1.08275486305704	-0.00239297431377378	4827
